C;81570;11035;FREDERIC JORDAN I CALVO (PRESIDENT DE LA SOC;null;POLITICA
C;81572;3564;MARTI DOMINGUEZ BARBERA (PERIODISTA);MARTÍ DOMINGUEZ BARBERA (PERIODISTA), CA;LETRAS
C;81574;11034;OVIDI MONTLLOR I MENGUAL (ACTOR I CANTANT);OVIDI MONTLLOR I MENGUAL (ACTOR I CANTAN;ARTE
C;81576;3580;CAMP DE TURIA;CAMP DEL TURIA;LUGAR
C;81578;3582;FOIA DE BUNYOL, LA;FOIA DE BUNYOL, CARRER DE LA;PUEBLO-CIUDAD
C;81577;11027;SAFOR, DE LA;null;
C;81579;3584;HORTA NORD, L';HORTA NORD, CARRER DE L';LUGAR
C;81583;3588;COSTERA, LA;COSTERA, CARRER DE LA;LUGAR
C;81582;3587;VALLE DE AYORA, EL;null;LUGAR
C;81585;3590;SERRANIA, LA;SERRANIA;LUGAR
C;81595;3601;COMTAT, EL;COMTAT, CARRER DEL;
C;81593;3599;RIBERA ALTA, LA;RIBERA ALTA;LUGAR
C;81589;3594;MARINA BAIXA, LA;MARINA BAIXA, CARRER DE LA;LUGAR
PL;81601;11130;LAZARO CARDENAS (PRESIDENT REPUBLICA MEXIC);null;POLITICA
PL;81603;0;"DON BOSCO ""SALESIANO""";null;PUEBLO-CIUDAD
PL;81604;11033;ASCENSIO CHIRIVELLA (ADVOCADA);"ASCENSIÓ CHIRIVELLA ""ADVOCADA"" PLAÇA D'";PUEBLO-CIUDAD
GRUP;81605;0;MASSARROJOS (URBANIZACION);MASSARROJOS (URBANITZACIÓ), GRUP DE;PUEBLO-CIUDAD
C;81607;11032;ALBALAT DELS SORELLS;ALBALAT DELS SORELLS;LUGAR
C;2130;2576;ALEMANIA;ALEMANYA CARRER D';
C;2250;62;ALFAHUIR;ALFAUIR CARRER D';LUGAR
C;2790;77;ALMAZORA;ALMASSORA CARRER D';LUGAR
C;2880;80;ALMIRANTE CRUILLES;ALMIRALL CRUILLES CARRER DE L';TITULO
CMNO;3510;102;ALQUERIA DE CAMPANETA;ALQUERIA DE CAMPANETA CAMÍ DE L';LUGAR
ENTRD;4290;126;ALQUERIA DEL REAL;ALQUERIA DEL REAL ENTRADA DE L';LUGAR
CMNO;4650;140;ALQUERIAS DE CARRUCHA;ALQUERIES DE CARRUTXA CAMÍ DE LES;LUGAR
C;4830;147;ALTAMIRA;ALTAMIRA CARRER D';PUEBLO-CIUDAD
C;4950;151;ALUDERS;ALUDERS CARRER DE LES;
C;5040;2299;ALVARO DE BAZAN;ALVARO DE BAZAN CARRER D';PUEBLO-CIUDAD
C;5400;163;ANDRES JULIA;ANDREU JULIÁ CARRER D';
C;6090;182;APOSTOL SAN PEDRO;APÒSTOL SANT PERE CARRER DE L';RELIGION
C;6300;188;ARBOLES;ARBRES CARRER DE LES;PUEBLO-CIUDAD
C;6450;195;ARNAU Y JOHAN;ARNAU JOAN CARRER D';
C;6540;198;ARQUITECTO ALMENAR;ARQUITECTE ALMENAR CARRER DE L';ARTE
C;7170;216;ARZOBISPO COMPANY;ARQUEBISBE COMPANY CARRER DE L';RELIGION
C;7320;206;ARRABAL;RAVAL, CARRER DEL;
C;7530;3242;HERMANA MERCEDES;GERMANA MERCÈ, CARRER DE LA;
C;7650;230;AVELLANAS;AVELLANES CARRER DE LES;PUEBLO-CIUDAD
C;7710;233;AYORA;AIORA CARRER D';LUGAR
C;7950;2482;AZUCENA;ASSUTZENA CARRER DE L';
C;8130;244;BAJA DEL MAR;BAIX DE LA MAR CARRER DE;LUGAR
C;8220;246;BALDOVI;BALDOVÍ CARRER DE;
CTRA;8310;249;BALES;BALES CARRERA DELS;PUEBLO-CIUDAD
C;8640;259;BARCO;VAIXELL;
C;9270;2485;BAUTISTA ESTEVE XIMENO;BAPTISTA ESTEVE XIMENO CARRER DE;MILITAR
C;10830;327;BERENGUER DE MONTOLIU;BERENGUER DE MONTOLIU CARRER DE;LUGAR
C;11160;337;BILBAO;BILBAO CARRER DE;LUGAR
C;11250;340;BISBESA;BISBESSA CARRER DE LA;RELIGION
C;11370;342;BLANES;BLANES CARRER DE;LUGAR
C;11700;351;BONIFACIO FERRER;BONIFACI FERRER, CARRER DE;RELIGION
CMNO;11820;355;BORBOTO A GODELLA;BORBOTÓ A GODELLA CAMÍ DE;LUGAR
C;12120;362;BOTELLAS;BOATELLA;PUEBLO-CIUDAD
C;12240;366;BRONCHALES;BRONCHALES, CARRER DE;LUGAR
C;12330;369;BUEN ORDEN;BON ORDRE CARRER DEL;
C.V.;12570;0;BURJASOT;BURJASSOT, CAMÍ VELL DE;LUGAR
C;12900;386;CABRITO;CABRIT, CARRER DEL;
C;12990;390;CAJEROS;CAIXERS, CARRER DELS;
PL;13080;393;CALABUIG;CALABUIG, PLAÇA DE;PUEBLO-CIUDAD
C;13290;399;CALIXTO III;CALIXT III, CARRER DE;
CMNO;13590;407;CAMINOT;CAMINOT, EL;LUGAR
LUG;990234;0;PUENTE DE LAS ARTES;null;LUGAR
C.V.;990237;0;C.V. TORRENTE;null;PUEBLO-CIUDAD
C;81634;11072;RAFAEL LAPESA MELGAR (GRAMATIC I LINGÜISTA);null;
PL;81635;11102;VIRIATO;VIRIAT;
C;81636;11122;AGUSTI ALAMAN I RODRIGO (MUSIC);AGUSTÍ ALAMÁN I RODRIGO (MUSIC), CARRER;LUGAR
C;81639;11078;FAVANELLA;null;LUGAR
C;81640;11079;BENIFERRI;BENIFERRI, CARRER DE;LUGAR
PL;81641;11069;FRANCISCO DE A. BOSCH ARIÑO (CATEDRATIC);FRANCISCO DE A. BOSCH ARIÑO PLAÇA DE;PUEBLO-CIUDAD
C;14070;2491;CANOA;CANOA, CARRER DE LA;
C;14310;428;CANTEROS LOBET;PEDRAPIQUERS LLOBET;
C;14700;438;CARDA;CARDÁ, CARRER DE LA;
C;14790;441;CARDENAL PAYA;CARDENAL PAYÁ, CARRER DEL;RELIGION
C;15240;2369;CAROLINA ALVAREZ;CAROLINA ALVAREZ, CARRER DE;
C;15450;458;CARRASQUER;CARRASQUER, CARRER DE;LETRAS
AV;18390;551;CID;CID;
C;18690;1469;CIUDAD DE MULA;CIUTAT DE MULA CARRER DE;LUGAR
C;19020;569;COBERTIZO DE SANTO TOMAS;COBERTÍS DE SANT TOMÀS;RELIGION
C;19080;571;COCINAS;CUINES;
PL;19440;582;COLL;COLL, PLAÇA  DE;
C;20010;598;CONDE DE LUMIARES;COMTE DE LUMIARES;TITULO
C;20310;608;CONDE DE TRENOR;COMTE DE TRÉNOR;TITULO
C;20430;612;CONSUELO;CONSOL CARRER DEL;
C;20550;616;CONVENTO DE JERUSALEN;CONVENT DE JERUSALEM, CARRER DEL;PUEBLO-CIUDAD
C;20670;620;CONVENTO SANTA CLARA;CONVENT DE SANTA CLARA, CARRER DEL;RELIGION
C;21180;637;COTANDA;COTANDA, CARRER DE;ARTE
C;21460;2656;CRISTOBAL LLORENS;CRISTÒFOL LLORENS, CARRER DE;
C;21630;651;CRONISTA CARRERES;CRONISTA CARRERES, CARRER DEL;LETRAS
C;22380;675;CURA PLANELLES;MOSSÈN PLANELLES, CARRER DE;RELIGION
C;22830;687;CHURAT Y SAURI;CHURAT I SAURÍ ;
CTRA;22980;3025;DANIEL;DANIEL, CARRETERA DE;
C;23180;2689;FOC, DEL;FOC, CARRER DEL;
C;23280;2464;COETERS, DELS;COETERS;
C;23400;2458;FUSTERS, DELS;null;LUGAR
C;23550;2461;PERAIRES, DELS;null;LUGAR
AV;23820;3268;PRIMERO DE MAYO;PRIMER DE MAIG, AVINGUDA DEL;EVENTO
PL;23910;3073;DOCTOR BERENGUER FERRER;null;CIENCIA
C;24240;714;DOCTOR GOMEZ FERRER;DOCTOR GOMEZ FERRER, CARRER DEL;CIENCIA
C;24780;728;DOCTOR ROMAGOSA;DOCTOR ROMAGOSA, CARRER DEL;CIENCIA
AV;25080;2583;DOCTOR TOMAS SALA;DOCTOR TOMÁS SALA, AVINGUDA DEL;CIENCIA
C;25200;740;DOCTOR VILA BARBERA;DOCTOR VILA BARBERÀ, CARRER DEL;CIENCIA
C;25320;743;DOCTOR ZAMENHOF;DOCTOR ZAMENHOF, CARRER DEL;CIENCIA
C;25500;748;DON GENEROSO HERNANDEZ;DON GENEROSO HERNÁNDEZ, CARRER DE;EVENTO
C;26010;2337;EBANISTA CASELLES;EBANISTE CASELLES  (1995) CARRER DE L';LUGAR
C;26640;779;SECH, EL;null;LETRAS
PL;76650;2207;VIRGEN;MARE DE DÉU;RELIGION
C;26760;781;EMBAJADOR VICH;AMBAIXADOR VICH, CARRER DE L';TITULO
C;27720;806;ENRIQUE NAVARRO;ENRIC NAVARRO, CARRER D';PUEBLO-CIUDAD
C;27840;815;ERCILLA;ERCILLA, CARRER D';LUGAR
C;27960;819;ERMITA DE SAN ROQUE;ERMITA DE SANT ROC, CARRER DE L';RELIGION
C;28230;2504;ESCOTILLA;ESCOTILLA;LUGAR
PL;28470;2447;ESCULTOR FRECHINA;ESCULTOR FRECHINA, PLAÇA DE L';ARTE
C;28980;844;ESTEBAN BALLESTER;ESTEVE BALLESTER, CARRER D';PUEBLO-CIUDAD
C;29100;847;ESTRELLA;ESTRELA, CARRER DE L';
C;29220;850;EVARISTO BAS;EVARISTO BAS, CARRER D';
ENTRD;29310;852;FABA;FAVA (1995);
CMNO;29520;857;FARINOS;FARINOS, CAMÍ DE;
C;29640;862;FELICIDAD;FELICITAT, CARRER DE LA;
C;29820;867;FELIPE VALLS;FELIPE VALLS, CARRER DE;PUEBLO-CIUDAD
C;30090;875;FIDALGO;FIDALGO, CARRER DE;
C;30210;879;FILIPINAS;FILIPINES, CARRER DE LES;
C;30690;891;FONTILLES;FONTILLES, CARRER DE;LUGAR
C;30900;2406;FRAGATA;FRAGATA, CARRER DE LA;PUEBLO-CIUDAD
C;31050;904;FRANCISCO DE BELLVIS;FRANCESC DE BELLVÍS, CARRER DE;
C;31170;908;FRANCISCO FALCONS;FRANCISCO FALCONS, CARRER DE;LUGAR
C;31290;910;FRANCISCO MONLEON;FRANCISCO MONLEON, CARRER DE;
C;31710;923;FRIGOLA;FRÍGOLA, CARRER DE;ARTE
C;31800;2509;FUENTE LA HIGUERA;FONT DE LA FIGUERA, CARRER DE LA;LUGAR
CMNO;31950;928;FUENTES;FONTS, CAMÍ DE LES;PUEBLO-CIUDAD
C;33000;958;REDOLINS;REDOLINS, CARRER DELS;
C;33300;968;GENERAL PALANCA;GENERAL PALANCA, CARRER DEL;MILITAR
C;33480;974;GENERAL URRUTIA;GENERAL URRUTIA, CARRER DEL;MILITAR
G.V.;33630;975;GERMANIAS;GERMANIES, GRAN VIA DE LES;PUEBLO-CIUDAD
C;33840;983;GIMENEZ Y COSTA;GIMENEZ I COSTA, CARRER DE;
C;34880;2659;GUADALQUIVIR;GUADALQUIVIR, CARRER DEL;
C;34980;2960;GUALA;GUATLA, CARRER DE LA;ARTE
C;35490;2586;HERMANOS RIVAS;GERMANS RIVAS;LUGAR
C;35580;2516;HERNANDEZ LAZARO;HERNÁNDEZ LÁZARO, CARRER D';PUEBLO-CIUDAD
C;35970;1036;HISTORIADOR CHABRET;HISTORIADOR CHABRET, CARRER DE L';LETRAS
ENTRD;36270;2618;HORNO DE LLOPIS;FORN DE LLOPIS, ENTRADA AL;LUGAR
C;36690;1053;IBIZA;EIVISSA, CARRER D';PUEBLO-CIUDAD
C;36930;2518;IGNACIO ZULOAGA;IGNACIO  ZULOAGA, CARRER D';
C;37020;2350;IMPRESOR MONFORT;IMPRESSOR MONFORT;LETRAS
C;37050;1063;INDUSTRIA;INDUSTRIA;
PJE;37530;1073;IZQUIERDO;IZQUIERDO, PASSATGE D';
AV;37650;1076;JACINTO BENAVENTE;JACINTO BENAVENTE, AVINGUDA DE;PUEBLO-CIUDAD
C;38370;1098;JOAQUIN BALLESTER;JOAQUIM BALLESTER, CARRER DE;PUEBLO-CIUDAD
C;38490;1100;JOAQUIN MARIN;JOAQUIN MARIN, CARRER DE;LUGAR
C;38610;1104;JOSE AGUILAR;JOSÉ AGUILAR, CARRER DE;
C;38760;1109;JOSE BALLESTER;JOSEP BALLESTER, CARRER DE;LETRAS
C;38880;1113;JOSE ESTEVE;JOSEP ESTEVE, CARRER DE;ARTE
C;39150;1121;JOSE SIURANA;JOSÉ SIURANA, CARRER DE;PUEBLO-CIUDAD
C;39270;1124;JUAN AGUILAR;JOAN AGUILAR, CARRER DE;
C;39420;1129;JUAN BAUTISTA CORACHAN;JOAN BAPTISTA CORATJÀ;CIENCIA
C;39840;1142;JUAN GINER;JUAN GINER, CARRER DE;
C;39960;1147;JUAN LLORENS;JOAN LLORENÇ,/ JOAN LLORENS (2004),;
C;40230;1153;JUAN VERDEGUER;JOAN VERDAGUER, CARRER DE;LUGAR
C;40470;1159;JURADO BLANQUER;JURAT BLANQUER, CARRER DEL;PUEBLO-CIUDAD
C;40620;1164;ELIANA, LA;ELIANA, CARRER DE L';LUGAR
CMNO;40890;1174;PUNTA AL MAR, LA;PUNTA A LA MAR, CAMÍ DE LA;LUGAR
C;41250;1181;LEBON;LEBÓN, CARRER DE;
C;41340;1183;LEONES;LLEONS;
ENTRD;41670;1193;LINO;LINO, ENTRADA DE;
C.V.;41790;1197;LIRIA;LLIRIA, CAMÍ VELL;LUGAR
C;41910;2353;LITOGRAFO PASCUAL Y ABAD;LITOGRAF PASCUAL I ABAD, CARRER DEL;
C;42180;1207;LORENZO SALOM;LLORENÇ SALOM, CARRER DE;
C;42300;2289;FRANCISCANOS, LOS;FRANCISCANS;
C;42420;1214;PINOS, LOS;PINS, CARRER DELS;LUGAR
C;43290;1238;LLANERA DE RANES;LLANERA DE RANES, CARRER DE;LUGAR
C;43860;2317;MAESTRO ASENSI;MESTRE ASENSI;ARTE
C;44340;1273;MALABUCHE;MALABUCHE, CARRER DE;
AV;44550;1279;MALVARROSA;MALVA-ROSA, AVINGUDA DE LA;LUGAR
C;44670;1284;MANOLO TABERNER;MANOLO TABERNER;
C;44790;1289;MANUEL CARBONERES;MANUEL CARBONERES, CARRER DE;LETRAS
C;45000;1286;MANUELA ESTELLES;MANUELA ESTELLES, CARRER DE;LUGAR
C;45660;1310;MARIANO RIBERA;MARIÁ RIBERA,;ARTE
C;45840;2528;MARINO VILLAMIL;MARÍ VILLAMIL, CARRER DE;LUGAR
C;45960;1317;MARQUES DE BELLET;MARQUÉS DE BELLET, CARRER DEL;TITULO
CMNO;46920;1346;MASALFASAR;MASSALFASSAR, CAMÍ DE;LUGAR
LUG;47100;1352;MASIAS DISEMINADAS;null;LUGAR
C;47220;1355;MATEMATICO MARZAL;MATEMÀTIC MARZAL, CARRER DEL;LUGAR
CTRA;47370;1360;MAUROS;MAUROS, CARRETERA DELS;TITULO
C;47580;1366;MEDITERRANEO;MEDITERRÀNIA, CARRER DE LA;
AV;47730;1371;MENENDEZ Y PELAYO;MENEDEZ Y PELAYO, AVINGUDA DE;
C;48150;1384;MICER RABASA;MISSER RABASSA, CARRER DEL;
C;48270;1387;MIGUEL PAREDES;MIQUEL PAREDES;RELIGION
C;49020;1405;MOLINA DEL PALAU;MOLINA DEL PALAU, CARRER DE;
CMNO;49170;1410;MOLINO DE LA CAMPANETA;MOLI DE LA CAMPANETA, CAMÍ DEL;PUEBLO-CIUDAD
C;49650;1427;MONFORTE;MONTFORT, CARRER DE;
C;49770;1430;MONJAS DE SANTA CATALINA;MONGES DE SANTA CATERINA, CARRER DE LES;RELIGION
C;50280;1450;MORA Y XARABA;MORA I XARABA, CARRER DE;PUEBLO-CIUDAD
PL;50430;1452;MORERAL;MORERAR, PLAÇA DEL;LUGAR
LUG;51000;3429;MUELLES;MOLLS, ELS;PUEBLO-CIUDAD
C;51330;1477;MUSEO;MUSEU, CARRER DEL;
C;51870;1485;MUSICO PEYDRO;MÚSIC PEYDRO, CARRER DEL;LUGAR
C;51960;1489;NA MONFORTA;MONFORTA, CARRER DE NA;LUGAR
C;52200;1493;NAVAJAS;NAVAIXES, CARRER DE;LUGAR
C;52290;1496;NAVARRES;NAVARRES, CARRER DE;LUGAR
C.V.;52530;1503;NAZARET;NATZARET, CAMÍ VELL;PUEBLO-CIUDAD
C;52650;1506;NICOLAU DE MONSORIU;NICOLAU DE MONTSORIU, CARRER DE;LUGAR
PL;53280;1526;OBISPO AMIGO;BISBE AMIGÓ, PLAÇA DEL;RELIGION
C;53760;1540;ORGANISTA PLASENCIA;ORGANISTE PLASENCIA (195), CARRER DE L';PUEBLO-CIUDAD
C;54510;1563;PADRE FERRIS;PARE FERRIS, CARRER DEL;RELIGION
C;54600;1566;PADRE HUERFANOS;PARE D'ORFENS, CARRER DEL;RELIGION
C;54750;1570;PADRE PALAU Y QUER;PARE PALAU I QUER, CARRER DEL;RELIGION
C;55500;1593;PALOMAR;PALOMAR, CARRER DE;LUGAR
C;56130;1610;PATIOS DE FRIGOLA;PATIS DE FRÍGOLA, CARRER DELS;MILITAR
C;56430;1620;PEDRO ALEIXANDRE;PERE ALEIXANDRE  (1995), CARRER DE;
C;56670;1625;PEDRO MONSORIU;PERE MONTSORIU, CARRER DE;LUGAR
C;56850;1632;PELOTA;null;
C;57120;1641;PERDIZ;PERDIU, CARRER DE LA;
C;57240;1645;PEREZ BAYER;PÉREZ BAYER, CARRER DE;LUGAR
C;57330;1648;PEREZ PUJOL;PÉREZ PUJOL, CARRER DE;
C;57450;2373;PERIODISTA LLORENTE;PERIODISTA LLORENTE, CARRER DEL;LETRAS
SENDA;57690;1656;PEROLO;PEROLO, SENDA DE;
C;58110;1668;PICHERA;PITXERA, CARRER DE;PUEBLO-CIUDAD
C;58380;1677;PINTOR BENEDITO;PINTOR BENEDITO, CARRER DEL;ARTE
C;58740;2620;PINTOR JOVER;PINTOR JOVER, CARRER DEL;ARTE
C;58830;1690;PINTOR MAELLA;PINTOR MAELLA, CARRER DEL;ARTE
C;59070;1694;PINTOR PEIRO;PINTOR PEIRÓ, CARRER DEL;ARTE
PSO;59850;1720;FRANCISCO LOZANO (PINTOR);FRANCISCO LOZANO (PINTOR), PASSEIG DE;ARTE
C;60000;1724;POETA ALTET;POETA ALTET, CARRER DEL;LUGAR
C;60090;1726;POETA ASINS;POETA ASINS, CARRER DEL;LETRAS
C;60510;1735;POETA QUINTANA;POETA QUINTANA, CARRER DEL;LETRAS
SENDA;60690;1739;POLVORIN;POLVORÍ, SENDA DEL;PUEBLO-CIUDAD
ENTRD;60930;3431;PORRA;PORRA, ENTRADA DE;
PL;61020;1749;PORTAL NUEVO;PORTAL NOU, PLAÇA DEL;
CMNO;61290;1758;POUET PEDRERETA;POUET DE LA PEDRERETA, CAMÍ DEL;
C;61740;1771;PUEBLA LARGA;POBLA LLARGA, CARRER DE LA;LUGAR
C;61860;1774;PUERTO RICO;PUERTO RICO, CARRER DE;
C;62250;2300;RAFAEL COMENGE;RAFAEL COMENGE, CARRER DE;
C;62430;1789;RAFOL;RÀFOL DE SALEM, CARRER DEL;LUGAR
C;62850;2601;RAMON LLULL;RAMÓN LLULL;
C;63150;1810;RECREATIVA;RECREATIU, CARRER;PUEBLO-CIUDAD
C;63240;1814;REDENCION;REDEMPCIÓ, CARRER DE LA;RELIGION
C;63840;1833;REVERENDO JOSE MARTI;REVEREND JOSÉ MARTÍ, CARRER DEL;LUGAR
ENTRD;64320;1846;RICO;RICO;
CMNO;64410;1849;RACO DE L'ANELL;RACÓ DE L´ANELL, CAMÍ DEL;
C;64530;2603;RIO BIDASOA;RIU BIDASOA;LETRAS
C;64620;2564;RIO NERVION;RIU NERVIÓN;LETRAS
C;64790;2650;RIO ULLA;RIU ULLA;LETRAS
CTRA;64860;1856;ROCA;ROCA;
C;64950;1859;ROCAS;ROQUES, CARRER;
C;65220;2444;ROGER DE FLOR;ROGER DE FLOR, CARRER;PUEBLO-CIUDAD
C;65430;1872;ROMERAL;ROMERAR;
C;65640;1878;ROSALES;ROSERS;PUEBLO-CIUDAD
C;65940;2551;RUBIOLS;RUBIOLS;
C;66060;1890;RUMBAU;RUMBAU, CARRER;
CMNO;66180;1894;SABONER;SABONER;
C;66640;2858;SALINAR;null;
C;66720;1911;SALUD;SALUT;
C;66790;2666;SALVADOR ALMENAR;SALVADOR ALMENAR;PUEBLO-CIUDAD
C;66900;2277;SALVADOR GUINOT;SALVADOR GUINOT;PUEBLO-CIUDAD
C;66990;1919;SALVADOR PAU;SALVADOR PAU;PUEBLO-CIUDAD
C;67080;1921;SALVADOR SASTRE;SALVADOR SASTRE, CARRER;PUEBLO-CIUDAD
C;67290;1928;SAN ANDRES;SANT ANDREU, CARRER;RELIGION
C;68010;1953;SAN JOAQUIN;null;RELIGION
C;68910;1983;SAN PASCUAL;SANT PASQUAL;RELIGION
C;69150;1991;SAN RAMON;SANT RAMON, CARRER;RELIGION
PL;69240;1994;SAN SEBASTIAN;SANT SEBASTIÀ, PLAÇA;LUGAR
C;69390;2419;SANCHEZ ARJONA;SÁNCHEZ ARJONA;RELIGION
C;69660;1996;SANTA ANA;null;RELIGION
C;69750;2446;SANTA CRISTINA;SANTA CRISTINA, CARRER;RELIGION
C;70440;2020;SANTISIMO;SANTÍSSIM, CARRER;RELIGION
C;70830;2035;SELLENT;SELLENT;LUGAR
C;71010;2042;SERRANO FLORES;SERRANO FLORES;PUEBLO-CIUDAD
C;71190;2048;SIERRA DE AGULLENT;SERRA D´AGULLENT;LUGAR
C;71310;2051;SILLA;SILLA;LUGAR
C;71730;2063;SORIA;SORIA;LUGAR
C;71850;2067;SOT DE CHERA;SOT DE XERA;LUGAR
ENTRD;72210;2077;TAMARIT;TAMARIT;LUGAR
C;72810;2094;TIMONEDA;TIMONEDA, CARRER;LETRAS
C;73080;2103;TONELEROS;BOTERS CARRER DELS;
C;73540;2667;TOUS;TOUS;LUGAR
C;73980;2128;TRIADOR;TRIADOR, CARRER;PUEBLO-CIUDAD
C;74100;2131;TRINQUETE DE CABALLEROS;TRINQUET DE CAVALLERS, CARRER;LETRAS
C;74250;2135;TUNDIDORES;ABAIXADORS, CARRER;
ENTRD;74550;2145;VALERO;null;LUGAR
C;74670;2148;VALLANCA;VALLANCA, CARRER;LUGAR
C;75300;2169;VERONICA;VERÒNICA;
PL;75480;2175;VICARIO FERRER;VICARI FERRER;LETRAS
C;76050;2189;VIDAL DE CANELLES;VIDAL DE CANELLES;PUEBLO-CIUDAD
C;76770;2211;VIRGEN DE CAMPANAR;MARE DE DÉU DE CAMPANAR, CARRER DE LA;LUGAR
C;76920;2217;VIRGEN DEL LLUCH;MARE DE DÈU DE LLUCH;LUGAR
C;77070;2221;VIRGEN DEL PUIG;MARE DE DÈU DEL PUIG, CARRER DE LA;LUGAR
C;77160;2224;VIRGEN DE LA SALUD;MARE DE DÈU DE LA SALUT;RELIGION
C;77340;2230;VISCOSES;VISCOSES;
C;77460;2233;VIVER;VIVER;PUEBLO-CIUDAD
SENDA;77580;2237;VIVONS;VIVONS;
C;77730;2242;XOCAINET;XOCAINET;
C;77970;2410;YOLA;IOL;
C;78180;2254;ZELUAN;ZELUÁN;
ENTRD;78270;2257;ZURDO;ZURDO;
C;80290;2872;VICENTE MAROTO;VICENT MAROTO;LUGAR
C;80630;2679;POETA SERRANO CLAVERO;POETA SERRANO CLAVERO, CARRER DEL;LETRAS
C;80670;2672;ALFARA DEL PATRIARCA;ALFARA DEL PATRIARCA CARRER D';LUGAR
PL;80920;3016;PINTOR RIGOBERTO SOLER;PINTOR RIGOBERTO SOLER, PLAÇA DEL;ARTE
C;81040;2831;JAIME ESTEVE CUBELLS;JAUME ESTEVE CUBELLS, CARRER DE;LUGAR
AV;81101;2800;ALCALDE GISBERT RICO;ALCALDE GISBERT RICO, AVINGUDA DE L';POLITICA
C;81117;2847;MANUEL GRIFOLL;MANUEL GRIFOLL;PUEBLO-CIUDAD
PL;81150;2877;ROMA;ROMA;LUGAR
C;81154;3017;SALVADOR SALOM;SALVADOR SALOM;PUEBLO-CIUDAD
C;81167;3008;ESCULTOR VICENTE RODILLA;ESCULTOR VICENTE RODILLA;ARTE
C;81186;3004;ANDRES PILES IBARS;ANDRES PILES IBARS CARRER D';PUEBLO-CIUDAD
C;81191;2923;PEDREGUER;PEDREGUER, CARRER DE;LUGAR
C;81196;2922;DOCTOR JUAN REGLA;DOCTOR JOAN REGLÁ, CARRER DEL;CIENCIA
PL;81211;3110;CANONIGO ROGELIO CHILLIDA;CANONGE ROGER CHILLIDA, CARRER DEL;RELIGION
C;81215;3019;SEVERIANO GOIG;SEVERIA GOIG (1995);TITULO
C;81219;3330;XIPRERS;XIPRERS;LETRAS
C;81230;3125;VICTOR MOYA;VICTOR MOYA;PUEBLO-CIUDAD
AV;81238;3288;GOLA DEL PUCHOL;GOLA DEL PUJOL, AVINGUDA DE LA;
C;81255;3156;CASTELLONET;null;LUGAR
C;81269;3136;REINA VIOLANTE;REINA VIOLANT, CARRER DE LA;POLITICA
C;81272;3146;RAMON ASENSIO;RAMÓN ASENSIO, CARRER DE;
AV;81310;3264;ARAGON;ARAGÓ AVINGUDA D';
C;990084;3001;PG NUM.164;null;
C;990091;3098;PG NUM 101;null;
C;990098;3095;PG NUM 34 RES URB;null;
C;990111;0;MUS PEYDRO (F);null;
LUG;990122;0;EXPOSICION (PASARELA);null;
LUG;990135;0;VP-6023;null;
CMNO;990169;0;MUNTANYAR DE LA MONA;null;
C;81706;11142;SALVADOR RODRIGUEZ BRONCHU (PINTOR);null;ARTE
C;81666;11081;MESTRE DE BORBOTO;null;LUGAR
C;81627;11176;JUAN DE RIBERA BERENGUER (PINTOR);null;ARTE
C;81626;11044;OCTAVIO VICENT (ESCULTOR);OCTAVIO VICENT, CARRER D';ARTE
AV;81628;11067;FERNANDO ABRIL MARTORELL;null;EVENTO
PL;81631;11031;ALFREDO CANDEL (RECTOR PARROQUIA SANTA ANNA);ALFREDO CANDEL (RETOR DE LA PARROQUIA...;RELIGION
C;81650;11056;ENRIC VALOR I VIVES (ESCRIPTOR);ENRIC VALOR I  VIVES (ESCRIPTOR), CARRER;LETRAS
C;81651;11059;MIQUEL NAVARRO (ESCULTOR);MIQUEL NAVARRO (ESCULTOR), CARRER DE;ARTE
C;81652;11075;VICENTE RIOS ENRIQUE (MESTRE ARTESA FONEDOR;null;LETRAS
C;81724;0;L'ILLA DE SARDENYA;ISLA DE CERDEÑA;LUGAR
C;81654;11119;JOSE BURGUETE GUILLEM (MUSIC);null;LETRAS
C;81655;0;JOSE CHABAS BORDEHORE (DOCTOR);null;CIENCIA
C;81658;11070;EP JOAQUIN BENLLOCH 4;null;PUEBLO-CIUDAD
C;81659;11088;JOAN SORIANO I ESTEVE (EL POETA DEL CABANYAL;null;LETRAS
PL;81662;11057;MANUEL BROSETA I PONT (IL.LUSTRE CATEDRATIC);MANUEL BROSETA I PONT, PLAÇA DE;LUGAR
C;81665;11077;HORT DEL FARINER;HORT DEL FARINER, CARRER DE L';PUEBLO-CIUDAD
C;81667;0;RAFAEL MOLLA RODRIGO (DOCTOR);null;CIENCIA
C;81668;11082;LLEBEIG;null;
PL;81669;11098;NICOLAS FERRER I JULVE (RECTOR);null;
PL;81670;11061;JESUS MAROTO I GONZALEZ (FALLER);JESÚS MAROTO I GONZALEZ (FALLER), PLAÇA;LUGAR
C;81672;81672;EDUARDO PRIMO YUFERA (CIENTIFIC);null;
C;81674;11140;EP CMNO PUNTA AL MAR 73 (FRENTE);null;LUGAR
C;81676;11125;PASCUAL TATAY SANJULIAN (REVEREND);null;RELIGION
C;81678;11110;ALQUERIA DEL FORN DE LA SOLA, L';null;LUGAR
C;81679;11117;PERE DELMONTE I HURTADO (POETA);null;LETRAS
AV;81680;11120;LEVANTE U.D.;null;LUGAR
